,source,author,title,description,url,urlToImage,publishedAt,content
99,"{'id': None, 'name': 'The Points Guy'}",Melissa Klurman,Sip your way through fall at these US wine harvest festivals,"Some people look forward to autumn for the multi-colored foliage, hayrides, apple picking and cider samplings. Others anticipate a different kind of fall fruit picking: The great grape harvests that transform humble fruit into the prized wines we get to enjoy…",http://thepointsguy.com/news/fall-wine-harvest-festivals-us/,https://thepointsguy.global.ssl.fastly.net/us/originals/2020/05/Napa_Emily-Kent-Photography.jpg,2022-09-02T14:30:37Z,"Some people look forward to autumn for the multi-colored foliage, hayrides, apple picking and cider samplings. Others anticipate a different kind of fall fruit picking: The great grape harvests that … [+7632 chars]"
100,"{'id': None, 'name': 'The Points Guy'}",Lori Zaino,11 most underrated destinations in France,"Vacations in France often mean a weekend jaunt to Paris or a glamorous sunshine holiday in Cannes. However, there’s so much more to the country than the Eiffel Tower and the French Riviera. Since France lifted all COVID-19 restrictions for international trave…",http://thepointsguy.com/guide/best-underrated-france-destinations/,https://thepointsguy.global.ssl.fastly.net/us/originals/2022/08/getty.jpg,2022-08-11T21:00:54Z,"Vacations in France often mean a weekend jaunt to Paris or a glamorous sunshine holiday in Cannes. However, there’s so much more to the country than the Eiffel Tower and the French Riviera.
Since Fr… [+9179 chars]"
101,"{'id': None, 'name': 'The Points Guy'}",Cameron Sperance and Hannah Streck,Best coastal hotels to visit during your next seaside getaway,"The moment the audience saw Diane Keaton’s kitchen in the iconic film “Something’s Gotta Give,” an aesthetic was born. The earth tones, the double islands in the kitchen and the beachfront property location made this space practically the third star of the fi…",http://thepointsguy.com/guide/best-coastal-hotels/,https://thepointsguy.global.ssl.fastly.net/us/originals/2022/08/HiddenPond_ToddSnyderCabins_Seaside_.jpg-1-scaled.jpg,2022-09-05T15:30:23Z,"The moment the audience saw Diane Keaton’s kitchen in the iconic film “Something’s Gotta Give,” an aesthetic was born. The earth tones, the double islands in the kitchen and the beachfront property l… [+8288 chars]"
102,"{'id': None, 'name': 'The Points Guy'}",Summer Hull,"3rd time’s the charm: Finally taking a Canadian dream trip to Banff, Lake Louise and Jasper","Like many travelers, we had epic plans for the summer of 2020. We had mapped out a highly anticipated multigenerational family trip to Canada with my parents and kids for June 2020. It was a big trip that would let us tick off several bucket-list destinations…",http://thepointsguy.com/guide/banff-lake-louise-jasper-canada/,https://thepointsguy.global.ssl.fastly.net/us/originals/2022/07/2022711_Canada_SHull_116.jpg,2022-08-15T12:30:11Z,"Like many travelers, we had epic plans for the summer of 2020. We had mapped out a highly anticipated multigenerational family trip to Canada with my parents and kids for June 2020. It was a big trip… [+24086 chars]"
103,"{'id': None, 'name': 'The Points Guy'}",Donna Heiderstadt,The best Hawaii cruises for every type of traveler,"Cruising the Hawaiian Islands offers U.S. travelers an immersive South Pacific escape with all the comforts of home. In fact, our 50th state is in many ways an ideal cruise destination. It has year-round sunny weather, four main islands featuring varied topog…",http://thepointsguy.com/guide/best-hawaii-cruises/,https://thepointsguy.global.ssl.fastly.net/us/originals/2022/04/Waimea-Canyon-Kauai_YinYang.jpg,2022-09-10T15:00:07Z,"Cruising the Hawaiian Islands offers U.S. travelers an immersive South Pacific escape with all the comforts of home. In fact, our 50th state is in many ways an ideal cruise destination. It has year-r… [+17602 chars]"
104,"{'id': None, 'name': 'The Points Guy'}",Eric Rosen,"Upscale stay, but missing amenities: My time at The Foundry Hotel in Asheville",Some of the most interesting hotels I’ve stayed in are innovative updates of existing structures that had previous lives. There was the imposing Hotel Katajanokka in Helsinki — which once served as the city’s main prison — and The Murray in Hong Kong — one of…,http://thepointsguy.com/reviews/upscale-stay-but-missing-amenities-my-time-at-the-foundry-hotel-in-asheville/,https://thepointsguy.global.ssl.fastly.net/us/originals/2022/07/20220726_Foundery-Hotel_ERosen_Foundry-Hotel-exterior-central-court_71.jpg,2022-08-29T12:00:46Z,Some of the most interesting hotels I’ve stayed in are innovative updates of existing structures that had previous lives. There was the imposing Hotel Katajanokka in Helsinki — which once served as t… [+12839 chars]
105,"{'id': None, 'name': 'The Points Guy'}",Tarah Chieffi,19 Disney World secrets that can add ‘pixie dust’ to your vacation,"Sometimes, it can feel like you need to know some sort of secret handshake to maximize a visit to Disney World. You have to purchase a ticket and make a theme park reservation, you have to navigate the Disney app to skip the lines with Genie+ or join the virt…",http://thepointsguy.com/guide/disney-world-secrets/,https://thepointsguy.global.ssl.fastly.net/us/originals/2022/07/Castle-in-Walt-Disney-World.jpg,2022-09-07T17:30:40Z,"Sometimes, it can feel like you need to know some sort of secret handshake to maximize a visit to Disney World.
You have to purchase a ticket and make a theme park reservation, you have to navigate … [+19725 chars]"
106,"{'id': None, 'name': 'The Points Guy'}",Melissa Klurman,An entertaining Jersey Shore getaway in a former Salvation Army: An eclectic stay at The Asbury Hotel,"As a born and raised Jersey Girl, I have a long history with Asbury Park. I’ve visited the beach town made famous by Bruce Springsteen since I was a child intent on taking a spin on the indoor carousel (now defunct). I came back as a teen for the rock scene a…",http://thepointsguy.com/reviews/asbury-hotel/,https://thepointsguy.global.ssl.fastly.net/us/originals/2022/08/20220819_Asbury-Hotel_MKlurman_Lounge-area-The-Asbury-Hotel_16.jpg,2022-09-10T12:30:02Z,"As a born and raised Jersey Girl, I have a long history with Asbury Park.
I’ve visited the beach town made famous by Bruce Springsteen since I was a child intent on taking a spin on the indoor carou… [+14565 chars]"
107,"{'id': None, 'name': 'The Points Guy'}",Clint Henderson,A nearly perfect desert oasis: The Six Senses Shaharut in Israel,"The sun had just gone down in the Negev Desert as I began to write this story about a stunning couple of days at Six Senses Shaharut in southern Israel. A strong breeze on my room’s terrace cut through the heat of the day, providing a relaxing backdrop to my …",http://thepointsguy.com/reviews/six-senses-shaharut-israel/,https://thepointsguy.global.ssl.fastly.net/us/originals/2022/08/20220803_Israel-Six-Senses_CHenderson_218.jpg,2022-08-23T14:00:41Z,The sun had just gone down in the Negev Desert as I began to write this story about a stunning couple of days at Six Senses Shaharut in southern Israel. A strong breeze on my room’s terrace cut throu… [+25990 chars]
108,"{'id': None, 'name': 'IndieWire'}",Ben Travers,‘Little Demon’ Review: Danny DeVito’s Devil Is Just Another ‘Bad’ Dad,"With Lucy and Danny DeVito as the Antichrist and Satan, the FXX series is a family affair to its core — and familiar to a fault.",https://www.indiewire.com/2022/08/little-demon-review-fx-show-danny-devito-daughter-1234754569/,https://www.indiewire.com/wp-content/uploads/2022/08/LDS102_S051_Still0.jpg?w=780,2022-08-25T17:30:26Z,"If the road to hell is paved with good intentions, then good intentions are also sending “Little Demon” to TV’s fiery pit of no return. Over its first three episodes, the adult animated sitcom create… [+7149 chars]"
109,"{'id': None, 'name': 'IndieWire'}",Samantha Bergeson,Jeff Baena Wanted ‘Spin Me Round’ to Be Giallo Version of ‘Under the Tuscan Sun’ with #MeToo Twist,The filmmaker tells IndieWire about crafting the ultimate confrontation of expectation versus reality in the Alison Brie and Aubrey Plaza two-hander.,https://www.indiewire.com/2022/08/spin-me-round-jeff-baena-giallo-1234752869/,https://www.indiewire.com/wp-content/uploads/2022/07/Alison-Brie.png?w=780,2022-08-18T13:30:22Z,"Just when it seems every production under the sun (“The White Lotus,” “House of Gucci”) seems to be jetting off to Italy, “Spin Me Round” writer-director Jeff Baena looked for another angle: to disma… [+5517 chars]"
110,"{'id': None, 'name': 'Destructoid'}",Eric Van Allen,A new Night City Wire will show what’s next for Cyberpunk 2077 next week,"Not done with Night City quite yet
There's more news to share about Cyberpunk 2077. CD Projekt Red is airing a new Night City Wire, its Cyberpunk 2077 update stream, on September 6.
The new Night City Wire will air on CD Projekt Red's Twitch channel on Septem…",https://www.destructoid.com/cyberpunk-2077-night-city-wire-september-2022-edgerunners-news/,https://d23gn3985hkc32.cloudfront.net/wp-content/uploads/2021/05/624356-Cyberpunk2077_CDPRPlansLead_033021.jpg,2022-09-02T16:00:29Z,"Not done with Night City quite yet
There’s more news to share about Cyberpunk 2077. CD Projekt Red is airing a new Night City Wire, its Cyberpunk 2077 update stream, on September 6.
The new Night C… [+2037 chars]"
111,"{'id': None, 'name': 'Quartz India'}",Uwagbale Edward-Ekpu,How west African cuisines originated and developed over centuries,"As the popularity of African dishes rises around the world, most of the conversation has focused on their appearance, spiciness, and recipes, more intensely on ownership and appropriation, but barely on how they came about.Read more...",https://qz.com/how-west-african-cuisines-originated-and-developed-over-1849449285,"https://i.kinja-img.com/gawker-media/image/upload/q_75,w_1200,h_630,c_fill/c91ae0fff81d32fb84f8390797290bba.JPG",2022-09-02T09:35:00Z,"As the popularity of African dishes rises around the world, most of the conversation has focused on their appearance, spiciness, and recipes, more intensely on ownership and appropriation, but barely… [+6923 chars]"
112,"{'id': None, 'name': 'Sky Sports'}",,Papers: Carrasco a Man Utd target | Chelsea optimistic over Auba deal,All the top stories and transfer rumours from Friday's national newspapers...,https://www.skysports.com/football/transfer-paper-talk/12709/12676178/atletico-madrid-winger-yannick-carrasco-a-manchester-united-target-paper-talk,https://e0.365dm.com/19/10/1600x900/skysports-paper-talk-papers_4819668.jpg?20200516213727,2022-08-17T21:55:00Z,"All the top stories and transfer rumours from Friday's national newspapers...
DAILY TELEGRAPH
Manchester United hope to announce the signing of Real Madrid midfielder Casemiro for close to £60m in … [+3807 chars]"
113,"{'id': None, 'name': 'Phys.Org'}",Science X staff,Video: There's finally (peer reviewed) chemistry in wine and food pairings,Red wine goes with meat; white wine goes with fish. Port goes with Stilton. Never drink wine after eating artichokes. These rules about how to pair wine with food have solid chemical underpinnings—but many others don't.,https://phys.org/news/2022-08-video-peer-chemistry-wine-food.html,https://scx2.b-cdn.net/gfx/news/hires/2022/theres-finally-peer-re.jpg,2022-08-29T16:59:29Z,Red wine goes with meat; white wine goes with fish. Port goes with Stilton. Never drink wine after eating artichokes. These rules about how to pair wine with food have solid chemical underpinningsbut… [+744 chars]
114,"{'id': None, 'name': 'Nomnompaleo.com'}",Michelle Tam,"Easy Lamb Shanks (Instant Pot, Crockpot, or Oven)","These fork-tender lamb shanks make for an impressive and hearty supper that can be cooked with a minimum of fuss. Plus, this dish is gluten-free, paleo, keto, and Whole30 compatible! On blustery nights when my teeth are chattering, there are few things that m…",https://nomnompaleo.com/post/36962406393/pressure-cooker-lamb-shanks,https://nomnompaleo.com/wp-content/uploads/2012/12/1200-Lamb-Shanks-DSC_5447.jpg,2022-08-30T01:42:00Z,"These fork-tender lamb shanks make for an impressive and hearty supper that can be cooked with a minimum of fuss. Plus, this dish is gluten-free, paleo, keto, and Whole30 compatible!
On blustery nig… [+11304 chars]"
115,"{'id': None, 'name': 'theday.com'}",,"West's most important water supply drying up. Soon, life for 40 million will change...","West's most important water supply drying up. Soon, life for 40 million will change...

 
 
 
 (Third column, 7th story, link)

 

 

 
 Related stories:USA endures amid summer for record books...
NYC Carriage Horse Collapses on Hot Street...
Wildfire I…",https://www.theday.com/nation/20220811/the-wests-most-important-water-supply-is-drying-up-soon-life-for-40-million-people-who-depend-on/,,2022-08-12T14:55:38Z,"PAGE, Ariz. White sandstone cliffs create a ring around Lake Powell in contrast to the honey- and red-colored desert rock nearby. Evidence that water once, not all that long ago, filled Americas seco… [+19308 chars]"
116,"{'id': None, 'name': 'Nomnompaleo.com'}",Michelle Tam,"Dairy-Free Caesar Dressing (Whole30, Keto)","This astoundingly easy dairy-free Whole30 Caesar Dressing tastes just like the original: creamy, tangy, garlicky, and bursting with umami! Make some, and I guarantee you’ll want to spoon it on everything! Are you on a Whole30, but missing a crisp and deliciou…",https://nomnompaleo.com/dairy-free-caesar-dressing-whole30-keto,https://nomnompaleo.com/wp-content/uploads/2022/08/1200-Caesar-Dressing-DSC_4253.jpg,2022-08-23T02:09:35Z,"This astoundingly easy dairy-free Whole30 Caesar Dressing tastes just like the original: creamy, tangy, garlicky, and bursting with umami! Make some, and I guarantee youll want to spoon it on everyth… [+7751 chars]"
117,"{'id': None, 'name': 'Touch Arcade'}",Shaun Musgrave,"SwitchArcade Round-Up: Reviews Featuring ‘Ooblets’ and ‘Aquadine’, Plus the Latest Releases and Sales","Hello gentle readers, and welcome to the SwitchArcade Round-Up for September 5th, 2022. In today’s article, we’ve got an assortment … Continue reading ""SwitchArcade Round-Up: Reviews Featuring ‘Ooblets’ and ‘Aquadine’, Plus the Latest Releases and Sales""",https://toucharcade.com/2022/09/05/ooblets-switch-review-performance-tribers-of-midgard-eshop-price-deals-sales-human-fall-flat/,,2022-09-05T21:00:39Z,"Hello gentle readers, and welcome to the SwitchArcade Round-Up for September 5th, 2022. In today’s article, we’ve got an assortment of reviews, new releases, and sales for you to check out. Our pal M… [+15171 chars]"
